YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2023,3,2,16,0.56,1.08,1.84,65.92,123.35,8.48,0.12,0.58,8.76,-0.49,4.14,5.13,53.38,0.02,73.4,3.1,217.62,4.12,217.61
2023,3,2,17,0.22,0.33,0.79,26.42,36.92,3.47,0.02,0.08,6.26,1.02,3.65,5.86,72.0,0.02,73.42,1.62,215.6,2.56,215.44
2023,3,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,-0.16,2.34,5.25,71.94,0.01,73.45,1.19,219.95,1.86,220.05
2023,3,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,-0.83,2.01,5.0,67.94,0.0,73.5,0.54,235.62,0.81,234.01
2023,3,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,-1.06,1.58,4.88,70.06,0.0,73.54,0.36,341.18,0.53,343.71
2023,3,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,-1.3,0.94,4.82,74.12,0.0,73.56,0.76,13.04,1.22,14.48
2023,3,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,-1.72,0.38,4.7,75.69,0.0,73.55,0.92,16.28,1.51,18.06
2023,3,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,-2.25,0.0,4.52,74.12,0.0,73.53,0.94,12.43,1.54,14.11
2023,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,-2.84,-0.35,4.33,71.81,0.0,73.5,0.94,6.18,1.51,7.75
2023,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,-3.45,-0.72,4.15,69.5,0.0,73.46,0.96,359.53,1.51,0.89
2023,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,-4.05,-1.11,3.97,67.5,0.0,73.43,0.99,355.91,1.53,356.48
2023,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,-4.64,-1.51,3.85,65.5,0.0,73.41,1.01,352.0,1.57,352.56
2023,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,-5.25,-1.93,3.66,63.62,0.0,73.41,1.05,351.87,1.62,352.5
2023,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,-5.9,-2.43,3.48,62.0,0.0,73.43,1.12,356.8,1.74,357.42
2023,3,3,6,0.03,0.02,0.06,1.65,1.83,0.23,0.0,0.0,0.78,-6.53,-2.88,3.3,60.25,0.0,73.48,1.17,1.53,1.86,1.68
2023,3,3,7,0.5,0.55,0.93,55.92,62.38,6.35,0.03,0.15,3.07,-3.58,-0.25,4.33,66.75,0.0,73.53,0.95,1.42,1.64,2.45
2023,3,3,8,1.25,1.43,1.98,145.6,168.58,18.12,0.25,1.23,6.96,-4.77,1.09,3.85,45.5,0.0,73.59,0.66,318.37,0.8,320.12
2023,3,3,9,2.01,2.23,2.87,237.5,264.85,31.55,0.69,3.42,9.73,-4.31,2.71,4.03,39.44,0.0,73.61,1.95,225.16,2.42,225.26
2023,3,3,10,2.53,2.86,3.55,302.02,338.95,41.48,1.14,5.8,11.34,-3.32,4.01,4.27,37.81,0.0,73.61,2.93,215.13,3.72,215.16
2023,3,3,11,2.68,3.24,3.98,322.2,384.58,45.3,1.41,7.33,12.44,-2.27,5.08,4.64,37.81,0.0,73.57,3.73,211.4,4.76,211.37
2023,3,3,12,2.32,3.18,4.11,276.45,371.75,37.8,1.21,6.23,12.73,-1.3,5.72,4.94,39.5,0.0,73.53,4.37,212.81,5.58,212.78
2023,3,3,13,1.88,3.02,3.94,224.7,352.1,31.26,0.96,5.0,12.55,-0.29,6.13,5.25,42.5,0.0,73.49,4.53,215.17,5.81,215.14
2023,3,3,14,1.61,2.58,3.48,192.1,301.05,26.03,0.71,3.73,12.0,0.42,6.21,5.49,46.06,0.0,73.45,4.35,217.49,5.58,217.5
2023,3,3,15,1.19,1.93,2.77,139.25,223.9,18.45,0.39,1.95,11.19,0.67,5.93,5.55,49.31,0.0,73.43,3.93,218.37,5.07,218.43
2023,3,3,16,0.59,1.13,1.85,69.38,129.52,9.15,0.12,0.6,10.0,0.56,5.28,5.55,53.0,0.0,73.43,3.28,217.64,4.33,217.59
2023,3,3,17,0.29,0.36,0.81,31.77,39.92,3.92,0.02,0.08,7.37,1.87,4.62,6.23,70.88,0.0,73.45,1.69,216.18,2.61,215.02
2023,3,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,0.9,3.37,5.68,72.56,0.01,73.49,1.11,215.26,1.68,213.99
2023,3,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,0.43,3.1,5.49,70.06,0.01,73.54,0.52,220.14,0.72,219.73
2023,3,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.19,2.75,5.37,71.31,0.0,73.58,0.19,9.46,0.29,7.7
2023,3,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,-0.13,2.07,5.25,74.94,0.0,73.6,0.62,17.53,0.97,18.73
2023,3,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,-0.8,1.48,5.07,74.25,0.0,73.6,0.72,13.74,1.14,15.08
2023,3,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,-1.33,1.01,4.88,73.69,0.0,73.59,0.75,6.6,1.17,7.7
2023,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,-1.88,0.62,4.7,72.31,0.0,73.58,0.74,356.35,1.14,357.65
2023,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,-2.39,0.26,4.52,70.88,0.0,73.56,0.74,347.74,1.12,348.38
2023,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,-2.85,-0.1,4.39,70.0,0.0,73.55,0.77,344.69,1.17,344.95
2023,3,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,-3.31,-0.6,4.27,70.38,0.0,73.54,0.88,346.21,1.38,346.2
2023,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,-3.87,-1.15,4.09,70.25,0.0,73.54,1.0,350.98,1.58,350.91
2023,3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,-4.52,-1.69,3.91,69.19,0.0,73.55,1.07,355.83,1.72,355.32
2023,3,4,6,0.03,0.02,0.07,1.92,2.12,0.26,0.0,0.0,0.89,-5.16,-2.13,3.72,67.5,0.0,73.58,1.13,356.82,1.84,356.35
2023,3,4,7,0.46,0.57,0.95,51.95,66.0,6.03,0.03,0.15,3.26,-2.95,0.15,4.52,69.38,0.0,73.64,0.97,352.59,1.66,353.78
2023,3,4,8,1.19,1.44,2.0,141.4,172.85,17.73,0.27,1.3,6.8,-3.24,1.78,4.39,52.56,0.0,73.7,0.75,323.01,0.93,322.84
2023,3,4,9,1.74,2.24,2.89,208.7,268.73,28.24,0.66,3.3,9.83,-3.13,3.34,4.46,43.38,0.0,73.73,1.71,226.11,2.14,226.48
2023,3,4,10,2.18,2.85,3.57,263.02,342.23,36.86,1.08,5.7,11.68,-2.2,4.73,4.7,40.31,0.0,73.72,2.99,213.81,3.81,214.15
2023,3,4,11,2.42,3.23,3.99,292.85,387.45,41.7,1.37,7.25,12.76,-1.24,5.76,5.0,39.94,0.0,73.69,3.99,212.54,5.09,212.59
2023,3,4,12,2.24,3.22,4.12,265.88,380.35,36.66,1.23,6.35,12.94,-0.32,6.31,5.31,41.88,0.0,73.63,4.49,214.52,5.75,214.53
2023,3,4,13,1.71,3.05,3.95,208.27,359.17,29.18,0.94,4.92,12.68,0.49,6.58,5.55,44.81,0.01,73.57,4.51,217.96,5.77,217.96
2023,3,4,14,1.49,2.63,3.5,179.73,308.55,24.43,0.71,3.8,12.15,0.94,6.55,5.74,47.81,0.02,73.51,4.28,222.11,5.48,222.05
2023,3,4,15,1.05,1.98,2.78,124.92,230.12,16.54,0.38,1.9,11.17,1.08,6.12,5.8,51.56,0.03,73.48,3.8,224.33,4.93,224.36
2023,3,4,16,0.61,1.17,1.86,70.7,134.02,9.31,0.13,0.65,9.9,1.25,5.57,5.92,56.88,0.03,73.48,3.01,225.95,4.0,225.79
2023,3,4,17,0.3,0.38,0.82,33.3,41.62,4.25,0.02,0.1,7.45,2.5,4.98,6.59,74.81,0.02,73.5,1.54,230.98,2.42,228.54
2023,3,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,1.62,3.92,6.04,74.94,0.01,73.53,1.09,234.61,1.62,233.24
2023,3,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,1.31,3.68,5.92,74.0,0.01,73.58,0.71,260.54,1.02,260.32
2023,3,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1.09,3.19,5.8,76.75,0.0,73.62,0.58,313.36,0.88,312.85
2023,3,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.76,2.5,5.68,80.94,0.0,73.64,0.74,338.88,1.23,337.18
2023,3,4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.22,1.76,5.49,83.31,0.0,73.63,0.86,345.84,1.47,345.82
2023,3,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,-0.56,1.1,5.19,82.5,0.0,73.6,0.92,348.69,1.57,349.08
2023,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-1.49,0.4,4.88,80.0,0.0,73.57,0.98,349.41,1.66,349.17
2023,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,-2.61,-0.4,4.52,76.94,0.0,73.53,1.08,350.4,1.85,349.31
2023,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,-3.99,-1.36,4.15,73.0,0.0,73.5,1.17,351.92,2.06,349.93
2023,3,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,-5.52,-2.37,3.78,68.44,0.0,73.48,1.22,354.51,2.19,352.42
2023,3,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-6.86,-3.25,3.42,64.38,0.0,73.48,1.28,355.09,2.29,353.14
2023,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-8.17,-4.02,3.11,59.44,0.0,73.51,1.3,353.43,2.31,351.46
2023,3,5,6,0.03,0.02,0.07,2.0,2.25,0.27,0.0,0.0,0.21,-9.16,-4.48,2.87,54.75,0.0,73.55,1.29,351.97,2.27,350.31
2023,3,5,7,0.55,0.57,0.97,59.8,63.5,6.73,0.03,0.17,3.2,-5.35,-1.07,4.03,62.19,0.0,73.61,1.07,345.66,1.91,347.22
2023,3,5,8,1.32,1.45,2.02,152.67,169.0,18.78,0.28,1.38,7.1,-6.9,0.1,3.48,40.94,0.0,73.65,1.16,320.19,1.48,320.58
2023,3,5,9,2.17,2.26,2.91,254.95,265.55,33.34,0.76,3.77,10.07,-5.6,2.23,3.72,35.88,0.0,73.67,2.03,242.74,2.59,243.05
2023,3,5,10,2.49,2.88,3.59,294.7,340.08,40.34,1.16,5.98,11.84,-4.38,3.73,3.97,33.94,0.0,73.65,3.18,225.2,4.07,225.54
2023,3,5,11,2.82,3.26,4.01,337.48,386.12,46.92,1.52,8.0,12.96,-3.24,4.86,4.27,33.94,0.0,73.61,4.01,220.26,5.13,220.24
2023,3,5,12,2.45,3.16,4.14,291.52,370.4,39.56,1.3,6.77,13.17,-2.1,5.53,4.64,36.12,0.0,73.54,4.53,218.27,5.8,218.27
2023,3,5,13,2.25,3.01,3.97,269.55,353.62,36.6,1.16,6.08,12.9,-0.99,5.95,5.0,39.62,0.0,73.46,4.59,218.57,5.87,218.52
2023,3,5,14,1.6,2.62,3.51,193.23,306.92,26.14,0.75,4.0,12.3,-0.24,6.04,5.25,43.31,0.0,73.4,4.34,220.4,5.58,220.34
2023,3,5,15,1.03,1.98,2.8,123.02,231.9,16.68,0.39,1.98,11.37,0.15,5.76,5.43,47.25,0.01,73.36,3.88,223.53,5.01,223.48
2023,3,5,16,0.54,1.19,1.88,64.23,137.73,8.62,0.13,0.65,9.98,0.26,5.12,5.43,52.25,0.01,73.35,3.22,227.56,4.25,227.46
2023,3,5,17,0.21,0.39,0.84,24.83,44.27,3.42,0.02,0.08,7.48,1.63,4.55,6.16,69.75,0.01,73.36,1.72,232.19,2.64,230.89
2023,3,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.86,3.3,5.74,73.0,0.03,73.39,1.22,241.3,1.86,239.66
2023,3,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.32,2.88,5.49,71.5,0.02,73.43,0.93,266.15,1.38,265.78
2023,3,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,-0.07,2.37,5.31,72.44,0.01,73.47,0.77,302.56,1.19,303.48
2023,3,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,-0.52,1.75,5.13,74.25,0.0,73.47,0.83,336.59,1.35,335.67
2023,3,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,-0.99,1.07,5.0,76.88,0.0,73.44,0.94,347.01,1.57,347.07
2023,3,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,-1.56,0.5,4.82,77.12,0.0,73.41,1.0,346.4,1.67,346.74
2023,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,-2.23,-0.04,4.58,75.94,0.0,73.37,1.04,345.23,1.72,345.02
2023,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,-3.0,-0.64,4.39,74.5,0.0,73.32,1.11,346.55,1.85,345.79
2023,3,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,-3.93,-1.34,4.15,72.44,0.0,73.27,1.17,348.01,1.96,346.85
2023,3,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-5.07,-2.18,3.85,70.06,0.0,73.24,1.23,349.05,2.1,347.98
2023,3,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-6.4,-3.13,3.54,66.94,0.0,73.24,1.29,352.02,2.25,351.03
2023,3,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,-7.69,-3.98,3.23,63.44,0.0,73.26,1.34,353.96,2.32,353.23
2023,3,6,6,0.03,0.02,0.08,2.38,2.6,0.33,0.0,0.0,-0.36,-8.7,-4.53,3.05,60.06,0.0,73.31,1.34,354.99,2.33,354.81
2023,3,6,7,0.58,0.6,0.99,64.17,67.7,7.12,0.04,0.2,2.82,-5.42,-1.3,4.09,64.19,0.0,73.37,1.1,351.87,1.94,352.82
2023,3,6,8,1.48,1.49,2.04,171.23,174.67,20.84,0.32,1.58,6.79,-7.56,-0.38,3.42,40.88,0.0,73.42,1.26,308.94,1.57,309.33
2023,3,6,9,2.25,2.3,2.93,264.9,271.45,34.75,0.82,4.1,9.82,-6.97,1.43,3.48,34.0,0.0,73.46,2.14,238.57,2.7,238.38
2023,3,6,10,2.75,2.94,3.61,326.3,345.9,44.66,1.33,7.0,11.66,-5.56,3.05,3.78,32.38,0.0,73.47,3.25,223.54,4.15,223.55
2023,3,6,11,2.96,3.33,4.03,351.3,392.23,49.16,1.64,8.7,12.83,-4.23,4.3,4.09,32.5,0.0,73.45,4.26,220.53,5.44,220.51
2023,3,6,12,2.55,3.31,4.15,301.58,385.7,41.9,1.42,7.48,13.12,-2.99,5.06,4.46,34.5,0.0,73.4,4.86,220.57,6.26,220.55
2023,3,6,13,2.5,3.17,3.98,297.65,369.52,40.91,1.35,7.23,12.95,-1.86,5.55,4.76,37.69,0.03,73.34,4.99,221.57,6.44,221.6
2023,3,6,14,2.06,2.75,3.52,244.95,321.52,33.46,0.98,5.25,12.51,-1.18,5.66,5.0,40.75,0.04,73.29,4.83,223.43,6.26,223.38
2023,3,6,15,1.55,2.11,2.81,184.12,245.83,24.21,0.55,2.83,11.6,-0.85,5.37,5.13,44.25,0.03,73.25,4.41,224.07,5.77,224.01
2023,3,6,16,0.88,1.3,1.89,102.0,149.65,13.1,0.2,0.95,10.2,-0.85,4.68,5.13,48.31,0.02,73.24,3.68,225.17,4.92,225.13
2023,3,6,17,0.37,0.46,0.85,41.27,51.08,5.08,0.02,0.12,7.55,0.4,3.98,5.68,64.19,0.02,73.26,1.87,227.37,2.85,226.67
2023,3,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,-0.05,2.65,5.37,70.75,0.33,73.3,1.15,233.83,1.92,232.29
2023,3,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,-0.93,2.06,5.0,67.25,0.24,73.35,0.86,258.49,1.29,257.81
2023,3,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,-1.63,1.38,4.76,66.88,0.12,73.4,0.65,298.72,1.0,298.97
2023,3,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,-2.16,0.69,4.58,68.44,0.05,73.41,0.81,332.45,1.28,332.65
2023,3,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,-2.85,0.06,4.39,68.06,0.01,73.4,0.94,345.04,1.48,344.72
2023,3,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,-3.6,-0.56,4.15,67.06,0.01,73.38,0.99,345.85,1.57,345.55
2023,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,-4.34,-1.2,3.97,66.19,0.0,73.35,1.05,344.52,1.69,343.58
2023,3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,-5.2,-1.95,3.72,65.44,0.06,73.32,1.14,344.92,1.88,343.83
2023,3,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,-6.26,-2.81,3.48,64.25,0.06,73.28,1.22,345.52,2.07,344.65
2023,3,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.37,-3.68,3.3,62.81,0.06,73.25,1.28,347.66,2.21,346.7
2023,3,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,-8.5,-4.56,3.05,61.69,0.0,73.24,1.35,353.33,2.35,352.54
