YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2023,3,6,8,1.54,1.55,1.94,173.52,177.08,25.42,0.4,1.95,7.19,-7.84,-0.32,2.99,34.69,0,72.7,0.34,276.63,0.41,277.67
2023,3,6,9,2.33,2.42,2.84,271.52,279.17,42.99,1.06,5.3,9.73,-8.31,0.72,2.99,28.81,0,72.74,2.37,234.37,2.93,234.32
2023,3,6,10,2.97,3.08,3.53,349.42,357.05,56.67,1.77,9.1,11.44,-7.8,1.82,3.05,26.44,0,72.76,3.46,227.11,4.3,227.21
2023,3,6,11,3.26,3.5,3.96,390.52,405.98,64.57,2.28,12.17,12.48,-6.78,2.85,3.3,26.44,0,72.75,4.17,223.78,5.2,223.84
2023,3,6,12,2.87,3.47,4.11,346.25,400.67,55.46,1.97,10.52,12.9,-5.6,3.65,3.54,27.81,0,72.7,4.52,222.62,5.66,222.7
2023,3,6,13,2.72,3.35,3.96,331.38,385.58,52.75,1.83,9.75,12.84,-4.3,4.27,3.91,30.56,0,72.64,4.53,223.25,5.66,223.38
2023,3,6,14,2.18,2.92,3.52,266.5,335.65,41.63,1.29,6.85,12.38,-3.47,4.46,4.15,33.44,0,72.59,4.35,225.44,5.46,225.58
2023,3,6,15,1.62,2.26,2.83,191.8,258.33,29.04,0.7,3.55,11.46,-3.1,4.18,4.21,36.44,0,72.55,4.01,228,5.05,228.2
2023,3,6,16,1.01,1.42,1.93,114.73,159.5,15.72,0.24,1.17,10.05,-3,3.53,4.27,40.31,0,72.54,3.37,229.89,4.29,230.1
2023,3,6,17,0.44,0.57,0.92,48.65,62.12,6.91,0.04,0.17,7.73,-2.17,2.78,4.58,50.62,0,72.55,2.09,226.96,2.91,227.61
2023,3,6,18,0,0,0,0,0,0,0,0,5.24,-1.86,1.69,4.7,61.31,0,72.58,1.03,217.57,1.55,218.03
2023,3,6,19,0,0,0,0,0,0,0,0,4.82,-2.16,1.33,4.58,61.69,0,72.63,0.27,181.68,0.45,183.95
2023,3,6,20,0,0,0,0,0,0,0,0,3.56,-2.38,0.58,4.52,66.31,0,72.67,0.44,68.96,0.66,72.85
2023,3,6,21,0,0,0,0,0,0,0,0,2.72,-2.77,-0.02,4.33,68.38,0,72.68,0.68,56.67,1.17,55.35
2023,3,6,22,0,0,0,0,0,0,0,0,2.07,-3.29,-0.61,4.21,68.94,0,72.67,0.89,49.62,1.54,48.08
2023,3,6,23,0,0,0,0,0,0,0,0,1.62,-4.05,-1.21,3.97,67.31,0,72.65,1.01,43.74,1.72,43.34
2023,3,7,0,0,0,0,0,0,0,0,0,1.51,-5.06,-1.77,3.66,62.88,0,72.63,1.02,41.27,1.69,40.69
2023,3,7,1,0,0,0,0,0,0,0,0,1.81,-6.1,-2.14,3.42,56.81,0,72.6,0.91,38.74,1.46,38.04
2023,3,7,2,0,0,0,0,0,0,0,0,2.03,-6.94,-2.45,3.17,52.31,0,72.56,0.79,33.69,1.22,33.49
2023,3,7,3,0,0,0,0,0,0,0,0,2.01,-7.55,-2.77,3.05,49.81,0,72.53,0.76,28.14,1.15,27.96
2023,3,7,4,0,0,0,0,0,0,0,0,1.56,-8.16,-3.3,2.87,48.94,0,72.53,0.87,25.64,1.31,25.8
2023,3,7,5,0,0,0,0,0,0,0,0,1.17,-8.86,-3.85,2.69,47.56,0,72.56,0.99,24.33,1.51,24.17
2023,3,7,6,0.03,0.02,0.06,1.83,2.02,0.31,0,0,1.01,-9.61,-4.31,2.56,45.25,0,72.61,1.1,23.47,1.73,23.44
2023,3,7,7,0.65,0.66,0.91,69.98,71.85,9.45,0.05,0.25,3.55,-7.45,-1.95,3.11,46,0,72.66,1.03,24.23,1.67,23.8
2023,3,7,8,1.52,1.62,1.96,173.45,184.42,26.27,0.42,2.1,7.63,-8.69,-0.52,2.81,31.5,0,72.73,0.87,321.18,1.08,321.47
2023,3,7,9,2.35,2.48,2.86,273.27,285.45,43.97,1.12,5.6,10.53,-9.09,0.73,2.81,25.88,0,72.76,2.33,249.98,2.87,250.14
2023,3,7,10,2.89,3.13,3.55,341.92,361.27,56.27,1.8,9.35,12.37,-8.6,1.88,2.87,23.25,0,72.77,3.24,234.93,4.04,235.08
2023,3,7,11,3.29,3.53,3.98,392.08,408.23,64.34,2.29,12.15,13.55,-7.67,2.94,3.05,22.88,0,72.76,4.12,226.54,5.17,226.59
2023,3,7,12,3.32,3.53,4.12,395.45,410.35,63.34,2.27,12.15,13.94,-6.34,3.8,3.36,24.5,0,72.72,4.78,223.48,6.04,223.58
2023,3,7,13,2.92,3.37,3.97,352.55,390.25,55.68,1.92,10.25,13.68,-4.88,4.4,3.72,27.62,0,72.68,4.96,223.09,6.29,223.19
2023,3,7,14,2.35,2.93,3.53,281.4,339.3,44.31,1.38,7.25,12.94,-3.88,4.53,3.97,31.06,0,72.65,4.75,224,6.02,224.26
2023,3,7,15,1.73,2.26,2.84,204.1,259.42,30.84,0.75,3.77,11.84,-3.4,4.23,4.15,34.56,0,72.64,4.38,223.77,5.57,224.03
2023,3,7,16,1.01,1.41,1.94,116.88,159.08,16.6,0.27,1.3,10.22,-3.08,3.57,4.21,39.5,0.02,72.66,3.71,223.64,4.77,223.87
2023,3,7,17,0.44,0.56,0.94,49.92,60.83,7.5,0.04,0.2,7.76,-2.1,2.83,4.58,50.69,0.02,72.69,2.32,220.23,3.21,221.25
2023,3,7,18,0,0,0,0,0,0,0,0,5.37,-1.82,1.77,4.7,61,0.03,72.73,1.21,216.05,1.83,217.9
2023,3,7,19,0,0,0,0,0,0,0,0,5.34,-2.2,1.57,4.52,59.19,0.01,72.78,0.48,211.12,0.68,209.83
2023,3,7,20,0,0,0,0,0,0,0,0,4.59,-2.21,1.19,4.52,62.56,0,72.82,0.23,90,0.37,98.47
2023,3,7,21,0,0,0,0,0,0,0,0,4.05,-2.3,0.87,4.52,64.69,0,72.85,0.48,63.85,0.8,67.47
2023,3,7,22,0,0,0,0,0,0,0,0,3.59,-2.49,0.55,4.46,65.88,0,72.85,0.64,56.89,1.13,57.41
2023,3,7,23,0,0,0,0,0,0,0,0,3.33,-2.81,0.26,4.33,65.5,0,72.84,0.73,54.96,1.32,55.09
2023,3,8,0,0,0,0,0,0,0,0,0,3.13,-3.34,-0.1,4.15,63.75,0,72.81,0.81,52.03,1.42,51.68
2023,3,8,1,0,0,0,0,0,0,0,0,2.91,-4.1,-0.6,3.97,61,0,72.76,0.85,50.6,1.42,49.91
2023,3,8,2,0,0,0,0,0,0,0,0,2.73,-4.84,-1.06,3.72,58.12,0,72.72,0.85,51.75,1.37,51.03
2023,3,8,3,0,0,0,0,0,0,0,0,2.55,-5.47,-1.45,3.54,55.81,0,72.69,0.81,47.73,1.3,46.71
2023,3,8,4,0,0,0,0,0,0,0,0,2.26,-6.1,-1.92,3.36,54.19,0,72.69,0.83,45.38,1.36,43.6
2023,3,8,5,0,0,0,0,0,0,0,0,2.24,-6.57,-2.17,3.23,52.19,0,72.72,0.84,47.26,1.41,45.67
2023,3,8,6,0.03,0.02,0.06,1.73,1.95,0.3,0,0,2.58,-7.08,-2.25,3.11,49.12,0,72.77,0.74,50.58,1.24,49.09
2023,3,8,7,0.47,0.51,0.94,75.23,55.42,18.3,0.11,0.52,4.6,-5.21,-0.31,3.66,50.75,0,72.84,0.38,74.54,0.78,63.95
2023,3,8,8,0.62,1.32,1.98,73.85,146.35,11.05,0.19,0.92,7.87,-8.75,-0.45,2.75,30.56,0,72.93,0.69,182.6,0.85,182.63
2023,3,8,9,0.9,2.08,2.88,114.4,234.8,18.41,0.48,2.48,9.97,-10.29,-0.16,2.44,23.62,0,72.99,2.35,204.18,2.89,204.28
