YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2022,7,17,10,2.88,3.46,4.22,361.52,420.6,54.05,1.96,9.98,20.17,12.82,16.5,13.31,65.25,0,72.56,3.56,214.91,4.54,214.98
2022,7,17,11,3.21,3.79,4.59,410.2,460.7,61.77,2.41,12.83,20.13,13.85,16.99,14.22,69.75,0,72.56,3.82,212.39,4.84,212.49
2022,7,17,12,2.58,3.79,4.69,341.08,459.73,51.12,2.02,10.9,19.93,14.38,17.15,14.65,72.81,0,72.53,3.87,212.37,4.91,212.45
2022,7,17,13,2.13,3.64,4.54,277.3,439.88,42.22,1.62,8.38,19.8,14.53,17.16,14.77,73.69,0,72.47,3.92,212.96,4.98,213.09
2022,7,17,14,1.86,3.23,4.13,238.92,389.73,35.39,1.24,6.27,19.5,14.49,17,14.71,74.81,0,72.42,3.88,213.18,4.95,213.34
2022,7,17,15,1.47,2.58,3.49,186.4,309.48,27.2,0.81,4.23,19,14.37,16.69,14.59,76.56,0,72.39,3.77,213.85,4.83,213.92
2022,7,17,16,1.08,1.82,2.67,130.55,215.25,18.15,0.4,2,18.23,14.18,16.2,14.4,79.38,0,72.38,3.5,213.8,4.5,213.83
2022,7,17,17,0.59,1,1.73,67.42,115.6,8.96,0.12,0.58,17.09,14.05,15.58,14.28,84.5,0,72.39,3.01,212.91,3.9,212.89
2022,7,17,18,0.23,0.31,0.74,27.12,34.1,3.76,0.02,0.08,15.64,14.1,14.87,14.34,93,0.14,72.42,2.27,211.94,3.02,211.68
2022,7,17,19,0,0,0,0,0,0,0,0,14.71,14.26,14.48,14.47,100,0.11,72.47,1.38,210.91,1.93,210.61
2022,7,17,20,0,0,0,0,0,0,0,0,14.46,14.26,14.36,14.47,100,0.08,72.53,1.09,207.66,1.66,208.61
2022,7,17,21,0,0,0,0,0,0,0,0,14.18,14.11,14.14,14.34,100,0.05,72.56,0.95,208.87,1.6,209.95
2022,7,17,22,0,0,0,0,0,0,0,0,13.83,13.93,13.88,14.16,100,0.05,72.56,0.86,211.95,1.55,213.69
2022,7,17,23,0,0,0,0,0,0,0,0,13.48,13.67,13.57,13.92,100,0.04,72.53,0.77,215.13,1.49,217.11
2022,7,18,0,0,0,0,0,0,0,0,0,13.13,13.29,13.21,13.61,100,0.03,72.47,0.71,221.42,1.36,223.84
2022,7,18,1,0,0,0,0,0,0,0,0,12.96,12.97,12.96,13.31,100,0.02,72.41,0.57,237.41,1.07,238.75
2022,7,18,2,0,0,0,0,0,0,0,0,12.73,12.64,12.69,13.06,100,0.01,72.36,0.41,270,0.77,267.08
2022,7,18,3,0,0,0,0,0,0,0,0,12.52,12.32,12.42,12.82,100,0.01,72.33,0.38,307.57,0.65,307.69
2022,7,18,4,0,0,0,0,0,0,0,0,12.26,11.98,12.12,12.51,100,0.02,72.31,0.46,351.18,0.8,352.11
2022,7,18,5,0.03,0.02,0.08,2.35,2.4,0.35,0,0,12.12,11.71,11.91,12.27,100,0.02,72.32,0.59,17.72,1.09,17.01
2022,7,18,6,0.33,0.48,0.91,37.9,55.77,5.25,0.03,0.15,14.05,12.43,13.24,12.94,93.12,0.03,72.35,0.61,17.05,0.87,17.78
2022,7,18,7,0.85,1.31,1.91,105.27,157.77,15.18,0.24,1.17,16.33,12.36,14.35,12.82,79.62,0.04,72.38,1.08,251.83,1.35,251.77
2022,7,18,8,1.38,2.12,2.84,174,258.15,25.65,0.63,3.23,17.72,12.69,15.2,13.12,74.69,0.05,72.41,2.02,235.88,2.55,235.87
2022,7,18,9,1.87,2.83,3.63,241.35,345.73,36.11,1.15,6.08,19.01,13.17,16.09,13.55,71.19,0.08,72.43,2.78,224.77,3.52,224.82
2022,7,18,10,3.03,3.4,4.22,377.42,416.45,56.38,2.07,10.42,19.69,13.83,16.76,14.16,71.25,0.16,72.45,3.7,216.85,4.73,217
2022,7,18,11,2.37,3.72,4.59,313.02,454.17,47.89,1.88,9.95,19.76,14.3,17.03,14.53,72.88,0.27,72.44,4.22,214.6,5.43,214.74
2022,7,18,12,2.06,3.67,4.69,277.35,446.58,41.6,1.63,8.83,19.53,14.5,17.01,14.71,74.62,0.36,72.4,4.41,214.53,5.68,214.7
2022,7,18,13,1.97,3.58,4.54,261.02,434.85,39.6,1.52,7.85,19.27,14.58,16.93,14.77,76.19,0.43,72.35,4.38,214.31,5.64,214.39
2022,7,18,14,1.54,3.15,4.12,201.2,380.12,30.1,1.06,5.35,18.81,14.63,16.73,14.83,78.5,0.51,72.29,4.15,214.8,5.34,214.88
2022,7,18,15,1.19,2.55,3.49,151.15,305.4,21.98,0.66,3.48,18.08,14.5,16.29,14.65,81.38,0.52,72.24,3.82,215.77,4.94,215.85
2022,7,18,16,0.84,1.83,2.67,104.92,218.15,15.13,0.35,1.75,17.31,14.37,15.84,14.53,84.62,0.49,72.2,3.48,216.51,4.51,216.55
2022,7,18,17,0.4,1.04,1.72,48.05,121.65,6.88,0.09,0.45,16.23,14.24,15.23,14.4,89.94,0.44,72.2,3.02,217.64,3.97,217.64
2022,7,18,18,0.18,0.32,0.73,21.55,35.8,3.12,0.02,0.05,15.23,14.18,14.71,14.4,95.62,0.24,72.23,2.43,219.12,3.24,219.13
2022,7,18,19,0,0,0,0,0,0,0,0,14.62,14.25,14.44,14.47,100,0.24,72.27,1.7,220.14,2.37,220.19
2022,7,18,20,0,0,0,0,0,0,0,0,14.39,14.19,14.29,14.4,100,0.27,72.31,1.3,217.69,1.93,217.61
2022,7,18,21,0,0,0,0,0,0,0,0,14.08,13.9,13.99,14.1,100,0.35,72.35,1.11,218.98,1.75,219.38
2022,7,18,22,0,0,0,0,0,0,0,0,13.86,13.65,13.76,13.92,100,0.46,72.35,0.94,220.29,1.53,220.86
2022,7,18,23,0,0,0,0,0,0,0,0,13.62,13.45,13.54,13.73,100,0.57,72.32,0.86,218.74,1.44,219.05
2022,7,19,0,0,0,0,0,0,0,0,0,13.39,13.26,13.33,13.55,100,0.65,72.28,0.8,219.45,1.38,219.47
2022,7,19,1,0,0,0,0,0,0,0,0,13.17,13.09,13.13,13.43,100,0.63,72.24,0.73,224.13,1.29,224.02
2022,7,19,2,0,0,0,0,0,0,0,0,13,12.9,12.95,13.31,100,0.49,72.2,0.62,233.71,1.16,233.52
2022,7,19,3,0,0,0,0,0,0,0,0,12.8,12.74,12.77,13.12,100,0.29,72.15,0.54,241.59,1.08,241.39
2022,7,19,4,0,0,0,0,0,0,0,0,12.65,12.6,12.62,13,100,0.17,72.13,0.53,250.23,1.08,249.2
2022,7,19,5,0.03,0.02,0.08,2.12,2.15,0.32,0,0,12.64,12.53,12.58,13,100,0.1,72.13,0.48,263.45,0.99,262.26
2022,7,19,6,0.24,0.44,0.9,27.95,49.27,3.97,0.02,0.1,13.66,12.94,13.3,13.31,98.06,0.08,72.16,0.84,279.11,1.13,278.75
2022,7,19,7,0.74,1.25,1.91,90.38,148.58,13.15,0.2,0.98,15.26,13.1,14.19,13.49,89.56,0.05,72.19,0.85,282.76,1.08,282.53
2022,7,19,8,1.3,2.08,2.83,161.92,252.7,24.16,0.59,2.98,17.07,13.19,15.13,13.67,80.81,0.05,72.23,1.33,232.66,1.67,233.56
2022,7,19,9,2.01,2.81,3.62,257.95,343.62,38.69,1.2,6.38,18.3,13.52,15.91,13.98,76.62,0.05,72.27,2.45,219.06,3.11,219.6
2022,7,19,10,2.26,3.35,4.22,291,409.67,44.44,1.59,7.92,18.79,13.94,16.37,14.4,76.38,0.07,72.29,3.08,218.3,3.92,218.61
2022,7,19,11,2.63,3.7,4.58,345.27,452.7,52.23,2.02,10.45,18.92,14.19,16.55,14.53,76.62,0.13,72.28,3.46,219.41,4.44,219.57
2022,7,19,12,1.95,3.83,4.69,269.73,471.02,42.15,1.65,8.75,18.58,14.3,16.44,14.65,78.62,0.21,72.25,3.6,222.72,4.66,223.03
2022,7,19,13,1.41,3.7,4.53,199.48,453.67,31.78,1.21,6.15,17.87,14.24,16.05,14.59,81.81,0.28,72.2,3.43,225.28,4.46,225.57
2022,7,19,14,0.65,3.3,4.12,95.45,404.27,15.22,0.51,2.58,17.25,14.19,15.72,14.53,84.69,0.32,72.15,3.1,225.51,4.04,225.86
2022,7,19,15,0.33,2.7,3.49,51.45,329.35,8.4,0.23,1.23,16.76,14.15,15.46,14.47,87,0.31,72.1,2.7,223.71,3.51,224.01
2022,7,19,16,0.24,1.94,2.66,33.48,235.23,5.27,0.11,0.55,16.26,14.15,15.2,14.47,89.69,0.28,72.06,2.39,223.54,3.11,223.78
2022,7,19,17,0.16,1.11,1.72,20.35,132,3.2,0.04,0.2,15.61,14.16,14.89,14.47,93.56,0.25,72.05,2.18,223.11,2.87,223.24
2022,7,19,18,0.13,0.33,0.73,17.55,38,2.67,0.01,0.05,14.9,14.22,14.56,14.47,98.12,0.4,72.07,1.94,219.92,2.63,220.07
2022,7,19,19,0,0,0,0,0,0,0,0,14.44,14.24,14.34,14.47,100,0.42,72.1,1.52,213.44,2.19,213.8
2022,7,19,20,0,0,0,0,0,0,0,0,14.26,14.15,14.21,14.4,100,0.32,72.14,1.38,211.35,2.07,211.71
2022,7,19,21,0,0,0,0,0,0,0,0,14.04,14.01,14.03,14.22,100,0.22,72.2,1.26,212.61,1.97,213.5
2022,7,19,22,0,0,0,0,0,0,0,0,13.8,13.83,13.82,14.04,100,0.24,72.23,1.2,214.62,1.94,215.67
2022,7,19,23,0,0,0,0,0,0,0,0,13.56,13.5,13.53,13.73,100,0.32,72.23,1.23,216.51,1.95,217.69
2022,7,20,0,0,0,0,0,0,0,0,0,13.11,12.9,13.01,13.31,100,0.35,72.22,0.98,220.16,1.54,219.84
2022,7,20,1,0,0,0,0,0,0,0,0,12.62,12.14,12.38,12.76,100,0.34,72.2,0.51,218.11,0.71,217.87
2022,7,20,2,0,0,0,0,0,0,0,0,12.53,11.75,12.14,12.45,98.75,0.3,72.18,0.22,201.04,0.25,198.43
2022,7,20,3,0,0,0,0,0,0,0,0,12.46,11.37,11.91,12.15,96.81,0.21,72.15,0.21,142.7,0.27,126.87
2022,7,20,4,0,0,0,0,0,0,0,0,12.28,11.23,11.76,12.02,97.12,0.2,72.15,0.22,126.47,0.28,114.44
2022,7,20,5,0.03,0.02,0.07,1.8,2.05,0.27,0,0,11.78,11,11.39,11.9,99,0.27,72.17,0.15,78.11,0.32,52.85
2022,7,20,6,0.18,0.44,0.9,21.8,49.92,3.22,0.02,0.08,12.53,11.34,11.94,12.21,96.62,0.17,72.19,0.47,83.35,0.66,76.29
2022,7,20,7,0.54,1.25,1.9,69.6,150.23,10.69,0.16,0.8,13.92,11.41,12.66,12.15,88.06,0.17,72.21,0.9,109.86,1.14,109.55
2022,7,20,8,1,2.09,2.83,130.58,254.42,20.17,0.49,2.48,15.28,11.51,13.39,12.15,80.62,0.14,72.25,1.67,167.33,2.1,167.56
2022,7,20,9,1.52,2.82,3.62,194.2,344.15,29.46,0.91,4.85,15.98,11.82,13.9,12.33,78.5,0.14,72.3,2.44,188.65,3.07,188.65
2022,7,20,10,1.92,3.37,4.22,256.38,412.45,39.41,1.42,7.1,16.31,12.06,14.19,12.57,78.12,0.2,72.35,2.44,195.82,3.03,195.68
2022,7,20,11,2,3.71,4.58,261.92,453.02,40.51,1.56,8,16.44,12.29,14.36,12.76,78.75,0.25,72.36,2.11,199.24,2.59,198.98
2022,7,20,12,2.03,3.76,4.69,276.88,458.75,41.87,1.63,8.6,16.76,12.37,14.56,12.88,77.69,0.3,72.33,2.16,200.99,2.65,201.05
2022,7,20,13,1.8,3.56,4.53,238.62,432.52,36.09,1.34,6.83,17.15,12.65,14.9,13.06,77.06,0.34,72.29,2.44,200.64,3.02,200.73
2022,7,20,14,1.54,3.13,4.12,203.25,378.52,30.28,1.03,5.15,17.15,12.96,15.06,13.31,78.44,0.54,72.25,2.93,202.4,3.69,202.39
2022,7,20,15,1.22,2.51,3.48,158.9,301.17,23.31,0.68,3.55,16.68,13.15,14.92,13.49,81.88,0.65,72.22,3.08,205.72,3.91,205.85
2022,7,20,16,0.89,1.75,2.66,111.85,207.17,16.09,0.36,1.8,16.02,13.23,14.62,13.61,85.88,0.61,72.2,2.82,205.78,3.6,205.9
2022,7,20,17,0.46,0.96,1.71,56.73,110.98,8.21,0.11,0.52,15.32,13.13,14.23,13.55,89.44,0.56,72.19,2.33,208.89,2.98,208.85
2022,7,20,18,0.16,0.28,0.72,19.55,31.17,2.81,0.01,0.05,14.39,13.01,13.7,13.43,94.5,0.59,72.24,1.57,217.5,2.05,217.57
2022,7,20,19,0,0,0,0,0,0,0,0,13.62,12.97,13.3,13.49,99.5,0.42,72.28,0.66,218.77,0.87,222.83
2022,7,20,20,0,0,0,0,0,0,0,0,13.25,12.65,12.95,13.18,99.94,0.42,72.31,0.23,237.38,0.22,272.05
2022,7,20,21,0,0,0,0,0,0,0,0,12.83,12.24,12.54,12.88,100,0.5,72.34,0.11,344.05,0.43,10.49
2022,7,20,22,0,0,0,0,0,0,0,0,12.76,11.87,12.31,12.57,98.38,0.61,72.34,0.18,30.96,0.5,30.96
2022,7,20,23,0,0,0,0,0,0,0,0,12.83,11.65,12.24,12.39,96.5,0.7,72.31,0.15,38.66,0.37,36.38
2022,7,21,0,0,0,0,0,0,0,0,0,12.79,11.49,12.14,12.27,95.81,0.76,72.27,0.14,45,0.34,38.45
2022,7,21,1,0,0,0,0,0,0,0,0,12.65,11.32,11.99,12.15,95.5,0.74,72.23,0.2,25.56,0.33,23.55
2022,7,21,2,0,0,0,0,0,0,0,0,12.37,11.13,11.75,12.02,96.19,0.61,72.2,0.27,14.83,0.51,13.39
2022,7,21,3,0,0,0,0,0,0,0,0,12.29,10.94,11.61,11.84,95.25,0.42,72.17,0.43,23.33,0.82,21.9
2022,7,21,4,0,0,0,0,0,0,0,0,12.26,10.65,11.45,11.6,93.44,0.36,72.16,0.64,32.52,1.1,32.56
2022,7,21,5,0.02,0.02,0.07,1.75,1.92,0.27,0,0,12.4,10.32,11.36,11.35,90.75,0.46,72.16,0.65,45.97,1.15,45
2022,7,21,6,0.08,0.41,0.89,9.7,46.9,1.48,0.01,0.05,13.53,11.2,12.37,12.02,89.5,0.79,72.22,0.54,33.23,0.79,33.69
2022,7,21,7,0.44,1.2,1.89,56.3,142.92,8.64,0.14,0.7,14.82,11.76,13.29,12.51,85.5,1.08,72.29,0.04,281.31,0.1,270
2022,7,21,8,0.85,2.05,2.82,111.62,247.33,17.22,0.44,2.23,15.45,12.12,13.79,12.76,84,1.39,72.35,1.01,216.16,1.31,217.76
2022,7,21,9,1.29,2.79,3.61,171.52,339.45,26.39,0.85,4.58,15.76,12.72,14.23,13.31,85.69,1.32,72.4,1.8,221.84,2.3,222.8
2022,7,21,10,1.24,3.36,4.21,169.77,410.65,26.66,0.98,4.92,15.98,13.04,14.51,13.55,86.12,1.08,72.43,2.3,231.77,2.96,232.19
2022,7,21,11,1.58,3.7,4.58,218.02,453.67,33.94,1.34,6.9,16.14,13.19,14.66,13.67,86,0.9,72.42,2.45,235.91,3.16,236.39
2022,7,21,12,1.16,3.77,4.69,174.58,464.35,27.81,1.11,5.88,16.39,13.35,14.87,13.79,85.38,0.81,72.38,2.48,236.71,3.19,237.21
2022,7,21,13,1.43,3.66,4.53,202.8,448.3,31.73,1.24,6.33,16.72,13.49,15.11,13.92,84.31,0.76,72.34,2.51,236.41,3.23,236.73
2022,7,21,14,1.09,3.28,4.12,156.25,402.8,24.91,0.91,4.48,16.83,13.67,15.25,14.1,84.62,0.73,72.29,2.6,234.78,3.34,235.08
2022,7,21,15,1.04,2.7,3.48,141.42,330.05,22.27,0.69,3.67,16.59,13.85,15.22,14.28,86.94,0.72,72.26,2.62,230.81,3.38,231.01
2022,7,21,16,0.7,1.94,2.66,92.98,236.83,14.5,0.34,1.73,16.12,14.05,15.08,14.47,90.81,0.75,72.24,2.54,229.11,3.31,229.31
2022,7,21,17,0.37,1.11,1.71,46.67,133.17,7.09,0.1,0.5,15.42,14.2,14.81,14.59,95.75,0.79,72.26,2.29,227.77,3.05,228.01
2022,7,21,18,0.14,0.33,0.71,18.48,38.38,2.81,0.01,0.05,14.83,14.36,14.59,14.71,100,0.72,72.3,1.68,226.13,2.36,226.07
2022,7,21,19,0,0,0,0,0,0,0,0,14.42,14.33,14.38,14.65,100,0.69,72.36,1.09,222.38,1.73,221.53
2022,7,21,20,0,0,0,0,0,0,0,0,14.29,14.28,14.28,14.59,100,0.53,72.42,1.11,220.17,1.81,219.39
2022,7,21,21,0,0,0,0,0,0,0,0,14.07,14.12,14.1,14.4,100,0.36,72.48,1.24,215.29,1.99,214.94
2022,7,21,22,0,0,0,0,0,0,0,0,13.55,13.7,13.62,14.04,100,0.29,72.5,1.22,211.15,1.97,210.85
2022,7,21,23,0,0,0,0,0,0,0,0,13.05,12.99,13.02,13.43,100,0.36,72.5,1.06,210.53,1.72,210.52
2022,7,22,0,0,0,0,0,0,0,0,0,12.59,12.52,12.55,13,100,0.54,72.48,0.73,215.39,1.3,215.22
2022,7,22,1,0,0,0,0,0,0,0,0,12.42,12.19,12.3,12.76,100,0.74,72.47,0.41,224.24,0.87,223.55
2022,7,22,2,0,0,0,0,0,0,0,0,12.43,11.79,12.11,12.45,99.69,0.94,72.44,0.23,345.96,0.35,330.57
2022,7,22,3,0,0,0,0,0,0,0,0,12.31,11.44,11.88,12.15,98.25,1.13,72.41,0.67,14.85,1.06,11.89
2022,7,22,4,0,0,0,0,0,0,0,0,12.34,11.06,11.7,11.84,95.5,1.26,72.4,0.72,10.58,1.16,8.89
2022,7,22,5,0.02,0.02,0.07,1.62,2.1,0.26,0,0,12.44,10.81,11.63,11.66,93.25,1.31,72.42,0.65,5.51,1.03,3.49
2022,7,22,6,0.15,0.5,0.88,18.52,58.08,2.83,0.02,0.08,13.5,11.82,12.66,12.51,93.38,0.49,72.46,0.57,4.7,0.87,0
2022,7,22,7,0.57,1.34,1.89,72.8,162.3,11.19,0.18,0.88,15.18,11.73,13.45,12.39,83.19,0.44,72.48,0.21,298.44,0.3,297.9
2022,7,22,8,1.05,2.17,2.82,136.52,265.15,21.2,0.54,2.73,16.22,11.62,13.92,12.39,77.62,0.37,72.51,0.9,223.24,1.19,223.67
2022,7,22,9,1.36,2.9,3.61,182.4,354.02,28.62,0.92,4.98,17.22,11.95,14.58,12.7,74.75,0.3,72.53,1.53,218.16,2.01,218.83
2022,7,22,10,1.68,3.47,4.21,227.67,421.98,36.02,1.34,6.67,18.15,12.48,15.32,13.18,73.06,0.26,72.54,2.19,213.52,2.84,214.35
2022,7,22,11,1.43,3.74,4.58,206.42,461.52,32.98,1.28,6.62,18.58,13,15.79,13.61,73.44,0.25,72.52,2.83,213.87,3.65,214.37
2022,7,22,12,1.3,3.84,4.69,190.05,473.3,30.36,1.2,6.35,18.57,13.37,15.97,13.85,74.94,0.25,72.5,3.26,217.2,4.23,217.57
2022,7,22,13,1.37,3.73,4.53,197.58,456.02,31.67,1.23,6.27,17.99,13.61,15.8,14.04,78.56,0.24,72.47,3.4,219.32,4.46,219.6
2022,7,22,14,1.63,3.34,4.12,219.62,408.38,34.3,1.23,6.12,17.31,13.81,15.56,14.16,82.88,0.23,72.44,3.28,219.79,4.33,220.02
2022,7,22,15,1.42,2.74,3.48,187.7,334.77,29.09,0.9,4.8,16.68,13.94,15.31,14.28,86.81,0.22,72.4,2.97,218.8,3.92,219.02
2022,7,22,16,1.22,1.96,2.65,152.35,238.42,22.45,0.52,2.58,16.14,14.08,15.11,14.4,90.56,0.19,72.37,2.64,217.55,3.5,218.02
2022,7,22,17,0.68,1.11,1.7,81.33,133.1,11.49,0.16,0.75,15.47,14.26,14.86,14.59,95.5,0.15,72.36,2.28,217.34,3.05,217.72
2022,7,22,18,0.22,0.33,0.7,26.73,38.3,3.82,0.02,0.08,14.96,14.47,14.71,14.71,99.88,0.23,72.39,1.88,216.06,2.61,216.36
2022,7,22,19,0,0,0,0,0,0,0,0,14.66,14.54,14.6,14.77,100,0.19,72.44,1.4,212.45,2.11,212.93
2022,7,22,20,0,0,0,0,0,0,0,0,14.55,14.55,14.55,14.77,100,0.22,72.48,1.46,213.69,2.29,213.85
2022,7,22,21,0,0,0,0,0,0,0,0,14.43,14.53,14.48,14.71,100,0.36,72.51,1.76,213.76,2.73,213.69
2022,7,22,22,0,0,0,0,0,0,0,0,14.23,14.34,14.29,14.53,100,0.47,72.53,1.98,212.75,3.04,212.51
2022,7,22,23,0,0,0,0,0,0,0,0,13.81,13.83,13.82,13.98,100,0.49,72.53,1.86,211.09,2.84,210.72
2022,7,23,0,0,0,0,0,0,0,0,0,13.3,13.28,13.29,13.49,100,0.52,72.51,1.5,214.35,2.31,213.15
2022,7,23,1,0,0,0,0,0,0,0,0,12.93,12.85,12.89,13.12,100,0.59,72.47,1.08,217.37,1.71,216.09
2022,7,23,2,0,0,0,0,0,0,0,0,12.62,12.48,12.55,12.82,100,0.68,72.43,0.74,219.42,1.23,219.34
2022,7,23,3,0,0,0,0,0,0,0,0,12.23,12.15,12.19,12.57,100,0.71,72.41,0.46,225.69,0.92,226.71
2022,7,23,4,0,0,0,0,0,0,0,0,12.01,11.88,11.94,12.33,100,0.59,72.39,0.33,236.69,0.65,236.31
2022,7,23,5,0.02,0.02,0.06,1.6,1.98,0.24,0,0,11.98,11.69,11.83,12.21,100,0.42,72.4,0.15,291.25,0.25,291.8
2022,7,23,6,0.17,0.48,0.87,20.77,56.6,3.05,0.02,0.08,13.11,12.1,12.61,12.57,96.25,0.58,72.42,0.45,357.04,0.63,357.88
2022,7,23,7,0.73,1.33,1.88,92.12,162.27,14,0.22,1.08,15.28,12.05,13.67,12.57,83.5,0.42,72.44,0.3,238.78,0.35,239.47
2022,7,23,8,1.29,2.17,2.81,165.65,266.42,25.55,0.64,3.25,16.97,12.36,14.66,12.82,76.62,0.32,72.46,1.83,208.53,2.3,208.83
2022,7,23,9,1.73,2.9,3.61,225.58,356.42,35.2,1.12,6.05,17.73,13,15.37,13.37,76.19,0.27,72.5,2.92,204.99,3.74,205.23
2022,7,23,10,1.9,3.46,4.21,253.4,424.3,40.52,1.49,7.45,18.03,13.62,15.82,13.92,77.75,0.23,72.51,3.52,204.92,4.54,204.93
2022,7,23,11,2.09,3.79,4.58,285.55,465.25,45.19,1.77,9.08,18.19,13.97,16.08,14.22,78.56,0.24,72.48,3.84,205.78,4.97,205.84
2022,7,23,12,1.2,3.81,4.68,178.73,467.75,28.8,1.12,5.95,17.95,14.03,15.99,14.22,79.88,0.29,72.44,3.98,206.57,5.17,206.57
2022,7,23,13,0.92,3.69,4.53,138.85,450.7,22.73,0.86,4.35,17.23,13.97,15.6,14.16,83.19,0.36,72.39,3.93,206.46,5.16,206.45
2022,7,23,14,0.92,3.29,4.11,134.12,403.17,21.75,0.76,3.8,16.48,13.83,15.15,14.1,86.62,0.46,72.35,3.6,203.84,4.73,203.68
2022,7,23,15,1.23,2.69,3.47,167.2,328.92,26.06,0.81,4.35,16.15,13.69,14.92,13.98,87.75,0.62,72.31,3.39,201.48,4.52,201.16
2022,7,23,16,0.63,1.93,2.65,84.3,235.4,13.33,0.31,1.55,15.81,13.73,14.77,13.98,89.75,0.84,72.31,3.22,195.79,4.35,195.51
2022,7,23,17,0.39,1.07,1.7,47.92,128.2,7.13,0.09,0.48,14.74,13.64,14.19,13.98,95.94,1,72.34,2.37,187.97,3.22,187.38
2022,7,23,18,0.17,0.32,0.7,21.1,36.17,3.08,0.02,0.05,13.91,13.48,13.7,13.85,100,0.95,72.39,1.18,190.27,1.77,189.38
2022,7,23,19,0,0,0,0,0,0,0,0,12.9,12.8,12.85,13.31,100,0.69,72.45,0.7,197.62,1.28,193.1
2022,7,23,20,0,0,0,0,0,0,0,0,12.8,12.39,12.59,12.94,100,0.5,72.51,0.66,195.02,1.02,187.94
2022,7,23,21,0,0,0,0,0,0,0,0,12.78,12.12,12.45,12.7,99.56,0.39,72.56,0.48,165.74,0.73,157.29
2022,7,23,22,0,0,0,0,0,0,0,0,12.59,11.84,12.22,12.45,98.88,0.27,72.59,0.19,157.75,0.28,144.09
2022,7,23,23,0,0,0,0,0,0,0,0,12.36,11.61,11.98,12.27,98.88,0.24,72.59,0.1,278.75,0.15,312.88
2022,7,24,0,0,0,0,0,0,0,0,0,12.24,11.43,11.83,12.08,98.31,0.12,72.56,0.17,264.81,0.23,285.95
2022,7,24,1,0,0,0,0,0,0,0,0,12.05,11.27,11.66,11.96,98.38,0.04,72.5,0.14,263.66,0.2,274.57
2022,7,24,2,0,0,0,0,0,0,0,0,11.83,11.11,11.47,11.84,98.56,0.01,72.45,0.08,354.29,0.12,356.19
2022,7,24,3,0,0,0,0,0,0,0,0,11.62,10.88,11.25,11.66,98.44,0,72.41,0.23,45,0.39,46.64
2022,7,24,4,0,0,0,0,0,0,0,0,11.4,10.53,10.97,11.35,97.44,0,72.36,0.37,42.44,0.67,42.63
2022,7,24,5,0.03,0.02,0.06,1.6,1.8,0.25,0,0,11.46,10.11,10.79,11.05,94.38,0.01,72.33,0.52,28.89,0.9,29.25
2022,7,24,6,0.26,0.45,0.86,29.85,51.08,4.2,0.02,0.1,12.74,10.92,11.83,11.78,92.19,0.04,72.37,0.36,28.22,0.67,28.66
2022,7,24,7,0.75,1.26,1.87,88.62,150.65,12.74,0.19,0.92,14.63,10.81,12.72,11.6,80.56,0.07,72.43,0.71,202.04,0.9,201.89
2022,7,24,8,1.28,2.09,2.81,158.02,251.85,23.41,0.55,2.77,15.66,11.05,13.36,11.72,76.06,0.09,72.48,2.02,208.15,2.57,208.28
2022,7,24,9,1.83,2.83,3.6,232.67,343.42,35.09,1.08,5.62,16.48,11.65,14.07,12.21,75.19,0.12,72.51,2.37,210.96,2.99,210.99
2022,7,24,10,2.11,3.4,4.21,273.38,413.4,42.13,1.5,7.62,17.46,12.13,14.8,12.63,73.31,0.17,72.49,2.69,210.88,3.4,210.87
2022,7,24,11,2.66,3.74,4.57,344.52,456.05,52.97,2.04,10.55,17.98,12.57,15.27,13.06,73.25,0.28,72.45,3.09,211.44,3.92,211.47
2022,7,24,12,2.05,3.83,4.68,277.85,467.6,43.21,1.7,9.08,17.99,12.83,15.41,13.31,74.56,0.46,72.4,3.29,212.41,4.21,212.42
2022,7,24,13,2.09,3.71,4.53,276.67,449.73,43.23,1.65,8.52,17.56,12.99,15.28,13.49,77.31,0.67,72.35,3.43,212.64,4.43,212.82
2022,7,24,14,1.57,3.31,4.11,208.8,401.7,32.52,1.14,5.75,16.66,13.08,14.87,13.49,82.12,0.9,72.32,3.39,211.82,4.41,211.83
2022,7,24,15,1.23,2.71,3.47,159.48,327.77,24.23,0.72,3.75,15.77,13.19,14.48,13.61,87.38,0.96,72.3,3.13,209.25,4.1,209.2
2022,7,24,16,0.56,1.97,2.64,75.2,238,11.91,0.27,1.35,15.05,13.21,14.13,13.61,91.44,0.92,72.28,2.77,206.85,3.65,206.84
2022,7,24,17,0.23,1.13,1.69,27.52,134.55,4.16,0.05,0.27,14.44,13.19,13.82,13.55,94.88,0.79,72.29,2.38,205.3,3.18,205.49
2022,7,24,18,0.13,0.34,0.69,16.65,38.8,2.57,0.01,0.05,13.81,13.21,13.51,13.49,98.69,0.51,72.32,1.85,204.94,2.53,204.98
2022,7,24,19,0,0,0,0,0,0,0,0,13.44,13.21,13.32,13.49,100,0.41,72.37,1.26,205.77,1.83,206.13
